Bandit,Reward,Algorithm
3,4.30064083870479,ThompsonSamplingBandit
3,3.558744950989693,ThompsonSamplingBandit
3,4.856168245432953,ThompsonSamplingBandit
3,5.205738125921768,ThompsonSamplingBandit
3,3.421254279476011,ThompsonSamplingBandit
3,3.858513443020144,ThompsonSamplingBandit
3,2.7775800913276796,ThompsonSamplingBandit
3,3.508880625881062,ThompsonSamplingBandit
3,3.6198413734802886,ThompsonSamplingBandit
3,4.7775262510575605,ThompsonSamplingBandit
3,5.197661897333101,ThompsonSamplingBandit
3,3.9690288210306113,ThompsonSamplingBandit
3,3.54201764900043,ThompsonSamplingBandit
3,3.0113011931617746,ThompsonSamplingBandit
3,4.049613119090305,ThompsonSamplingBandit
3,3.533575181473163,ThompsonSamplingBandit
3,4.343711153212888,ThompsonSamplingBandit
3,3.790075083097756,ThompsonSamplingBandit
3,2.8015409652212075,ThompsonSamplingBandit
3,3.093875590340187,ThompsonSamplingBandit
3,2.4181647687880004,ThompsonSamplingBandit
3,3.8481361951338213,ThompsonSamplingBandit
3,4.315696083254464,ThompsonSamplingBandit
3,3.5776077875547343,ThompsonSamplingBandit
3,4.111706064749673,ThompsonSamplingBandit
3,4.209469482867314,ThompsonSamplingBandit
3,3.769657204962312,ThompsonSamplingBandit
3,4.368611212429341,ThompsonSamplingBandit
3,4.506355344758192,ThompsonSamplingBandit
3,3.5890033479372225,ThompsonSamplingBandit
3,3.7117346004143648,ThompsonSamplingBandit
3,4.14142657450303,ThompsonSamplingBandit
3,5.819489795188192,ThompsonSamplingBandit
3,4.127063005435291,ThompsonSamplingBandit
3,4.18195974048945,ThompsonSamplingBandit
3,3.60314471651744,ThompsonSamplingBandit
3,4.0795956974451055,ThompsonSamplingBandit
3,4.671557197164151,ThompsonSamplingBandit
3,3.197867261026556,ThompsonSamplingBandit
3,3.3253639768100527,ThompsonSamplingBandit
3,3.8854215051502576,ThompsonSamplingBandit
3,2.713895096489013,ThompsonSamplingBandit
3,3.58909099687898,ThompsonSamplingBandit
3,4.6348146458562764,ThompsonSamplingBandit
3,3.7047980178300968,ThompsonSamplingBandit
3,3.428332418754914,ThompsonSamplingBandit
3,2.9709968698719735,ThompsonSamplingBandit
3,1.0725288556138692,ThompsonSamplingBandit
3,3.2967214619936955,ThompsonSamplingBandit
3,3.705557146744527,ThompsonSamplingBandit
3,3.7755316828126535,ThompsonSamplingBandit
3,2.9730785857457627,ThompsonSamplingBandit
3,4.564600373279561,ThompsonSamplingBandit
3,4.03102093014297,ThompsonSamplingBandit
3,3.7611006428485907,ThompsonSamplingBandit
3,3.1512533491849504,ThompsonSamplingBandit
3,3.716494217855721,ThompsonSamplingBandit
3,4.1124390925968,ThompsonSamplingBandit
3,2.2264444517953716,ThompsonSamplingBandit
3,3.3973174868153326,ThompsonSamplingBandit
3,3.2517509913346148,ThompsonSamplingBandit
3,5.1186956995675725,ThompsonSamplingBandit
3,3.802492624205375,ThompsonSamplingBandit
3,2.0696819345790853,ThompsonSamplingBandit
3,3.4670239995363317,ThompsonSamplingBandit
3,3.0691309096394694,ThompsonSamplingBandit
3,2.344516981421571,ThompsonSamplingBandit
3,3.12885324103678,ThompsonSamplingBandit
3,4.537535108420411,ThompsonSamplingBandit
3,4.03271443246195,ThompsonSamplingBandit
3,4.471685676606727,ThompsonSamplingBandit
3,3.5412429401885865,ThompsonSamplingBandit
3,4.316027275055207,ThompsonSamplingBandit
3,5.147097578969278,ThompsonSamplingBandit
3,5.369227097784433,ThompsonSamplingBandit
3,2.863665663498055,ThompsonSamplingBandit
3,3.8684865212857056,ThompsonSamplingBandit
3,5.605844879887915,ThompsonSamplingBandit
3,3.1640598955677692,ThompsonSamplingBandit
3,3.820101597161976,ThompsonSamplingBandit
3,2.8459433398951166,ThompsonSamplingBandit
3,5.07458915949587,ThompsonSamplingBandit
3,2.851777055948914,ThompsonSamplingBandit
3,3.9639193451008508,ThompsonSamplingBandit
3,4.556297839285158,ThompsonSamplingBandit
3,5.657584216682458,ThompsonSamplingBandit
3,4.195700122025458,ThompsonSamplingBandit
3,2.751973655865017,ThompsonSamplingBandit
3,2.7248325141330176,ThompsonSamplingBandit
3,3.1294888416037834,ThompsonSamplingBandit
3,4.794597401146904,ThompsonSamplingBandit
3,2.7826775588276687,ThompsonSamplingBandit
3,3.3610808676784156,ThompsonSamplingBandit
3,4.088461955889862,ThompsonSamplingBandit
3,3.626491140456494,ThompsonSamplingBandit
3,4.35441721491661,ThompsonSamplingBandit
3,4.216082635748682,ThompsonSamplingBandit
3,4.108358881156714,ThompsonSamplingBandit
